old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
my-artists	Default hype tier for new follows is Nearby	KEEP	components/usecase/follow/follow	Default hype tier for new follows is Nearby			medium	default value set whenever FollowUseCase.Follow creates a follow record (true after the follow operation)
my-artists	My Artists hype column headers render invariant English	KEEP	components/infrastructure/ui/route/my-artists	My Artists hype column headers render invariant English			high	behavior of the My Artists route table header rendering
sales-reminders	Multi-Stage Reminder Scan	KEEP	components/usecase/sales-phase/scan-due-reminders	Multi-Stage Reminder Scan			high	direct match to SalesReminderUseCase.ScanDueReminders
sales-reminders	Reminder Audience	KEEP	components/usecase/sales-phase/scan-due-reminders	Reminder Audience			high	audience resolution logic within SalesReminderUseCase.ScanDueReminders
sales-reminders	Once-Only Delivery	KEEP	components/usecase/sales-phase/scan-due-reminders	Once-Only Delivery			medium	dedup guarantee enforced across scan runs of SalesReminderUseCase.ScanDueReminders
sales-reminders	Quiet Hours	KEEP	components/usecase/sales-phase/scan-due-reminders	Quiet Hours			high	scan-timing business rule within SalesReminderUseCase.ScanDueReminders
sales-reminders	Notification Content	KEEP	components/usecase/sales-phase/deliver-reminder	Notification Content			medium	per-recipient payload construction, part of SalesReminderDeliveryUseCase.DeliverReminder
sales-reminders	Reminder Delivery Reuses Web Push	KEEP	components/usecase/sales-phase/deliver-reminder	Reminder Delivery Reuses Web Push			high	direct match to SalesReminderDeliveryUseCase.DeliverReminder
argocd-deployment-alerts	ArgoCD Notifications controller is enabled	OUT:runbook					high	ArgoCD/Google Chat deployment alerting; ops-only, no fan/organizer actor
argocd-deployment-alerts	Google Chat webhook service is configured	OUT:runbook					high	ArgoCD/Google Chat deployment alerting; ops-only, no fan/organizer actor
argocd-deployment-alerts	Default triggers notify on error conditions	OUT:runbook					high	ArgoCD/Google Chat deployment alerting; ops-only, no fan/organizer actor
argocd-deployment-alerts	ArgoCD secrets are isolated from backend secrets	OUT:runbook					high	ArgoCD/Google Chat deployment alerting; ops-only, no fan/organizer actor
argocd-deployment-alerts	Webhook URL is stored in Pulumi ESC and GCP Secret Manager	OUT:runbook					high	ArgoCD/Google Chat deployment alerting; ops-only, no fan/organizer actor
cube-css-layer-enforcement	`cube/require-layer` rejects CSS rules outside `@layer` blocks	OUT:lint					high	stylelint-style CSS lint rule; no user actor
cube-css-layer-enforcement	`cube/layer-order` enforces correct `@layer` declaration order	OUT:lint					high	stylelint-style CSS lint rule; no user actor
continuous-delivery	ArgoCD Manifests	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Internal Web UI Access	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Git Repository Integration	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Root Application	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Image Build and Publish	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Secure CI Authentication	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Backend Application Provisioning	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	ArgoCD SHALL sync Atlas migration resources from backend repo	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
continuous-delivery	Migration sync wave SHALL precede application deployment	OUT:runbook					high	ArgoCD/CI/CD GitOps mechanics; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	Backend Service Accessibility from External Gateway	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	Service Protocol Configuration for HTTP/2	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	Cross-Namespace Routing Enabled	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	Backend Pods Targeted via Service	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	No Direct Pod Exposure	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
k8s-service-cross-namespace-routing	Namespace Isolation Maintained	OUT:runbook					high	Kubernetes Service/Gateway networking config; ops-only, no fan/organizer actor
official-site-search	Resolve Official Site URL from MusicBrainz	KEEP	components/usecase/artist/create-official-site	Resolve Official Site URL from MusicBrainz			medium	resolution algorithm feeding ArtistUseCase.CreateOfficialSite; SPLIT-CANDIDATE (resolver interface vs persistence usecase)
official-site-search	Async Official Site Persistence on Follow	KEEP	components/usecase/artist/create-official-site	Async Official Site Persistence on Follow			high	direct match to ArtistUseCase.CreateOfficialSite triggered after Follow
artist-service-infrastructure	Standalone Artist Service	KEEP	components/entity/artist	Standalone Artist Service			medium	dominant scenarios describe the Artist entity always/optionally carrying fanart data; the service-registration scenario is SPLIT-CANDIDATE (infra)
artist-service-infrastructure	Unified Music Discovery Interface	KEEP	components/usecase/artist/search	Unified Music Discovery Interface			medium	general multi-provider search statement maps to ArtistUseCase.Search; ListTop/ListSimilar persistence scenarios are SPLIT-CANDIDATE
frontend-route-guard	Global Auth Hook	KEEP	stories/roam-app-as-guest	Global Auth Hook			medium	global navigation-guard behavior spanning all routes for guest free-roam; story proposal per decision tree #1
frontend-route-guard	Settings Reachable During Onboarding	KEEP	stories/roam-app-as-guest	Settings Reachable During Onboarding			medium	part of the guest free-roam navigation story
frontend-route-guard	Welcome Reachable During Onboarding	KEEP	stories/roam-app-as-guest	Welcome Reachable During Onboarding			medium	part of the guest free-roam navigation story
user-account-sync	User Account Provisioning on Signup	KEEP	components/usecase/user/create	User Account Provisioning on Signup			medium	idempotent resolve-or-provision contract of UserUseCase.Create; frontend localStorage caching scenarios are SPLIT-CANDIDATE
