old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
design-system	Container Query infrastructure	OUT:lint					high	ties to the cube/require-container-name stylelint rule
design-system	SVG Icon Component	KEEP	components/infrastructure/ui/global/svg-icon	SVG Icon Component			high	matches <svg-icon> global custom element in vocabulary
design-system	State Placeholder Component	KEEP	components/infrastructure/ui/global/state-placeholder	State Placeholder Component			high	matches <state-placeholder> global custom element in vocabulary
design-system	Page Shell Component	NEEDS_HUMAN					low	proposed <page-shell> global surface is not present in vocabulary.tsv (closest is page-header)
design-system	Snack Bar Component	KEEP	components/infrastructure/ui/global/snack-bar	Snack Bar Component			high	matches <snack-bar> global custom element in vocabulary
design-system	Type-scale minimum legibility floor	OUT:design-doc					high	no user actor: type-scale token floor, design tokens excluded per spec Purpose
entity-test-coverage	isHypeMatched exhaustive coverage	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for isHypeMatched()
entity-test-coverage	hasFollow boundary cases	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for hasFollow()
entity-test-coverage	normalizeStep full legacy mapping	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for normalizeStep()
entity-test-coverage	translationKey coverage	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for translationKey()
entity-test-coverage	codeToHome boundary cases	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for codeToHome()
entity-test-coverage	bytesToHex zero-padding	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for bytesToHex()
entity-test-coverage	bytesToDecimal multi-byte	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for bytesToDecimal()
entity-test-coverage	uuidToFieldElement robustness	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for uuidToFieldElement()
entity-test-coverage	artistHue empty string	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for artistHue()
entity-test-coverage	artistHueFromColorProfile dominantHue zero	OUT:lint				CLASSNAME	high	no user actor: unit-test coverage requirement for artistHueFromColorProfile()
entity-test-coverage	HYPE_TIERS completeness	OUT:lint				CLASSNAME	high	no user actor: constant-completeness test requirement for HYPE_TIERS
entity-test-coverage	HYPE_ORDER and LANE_ORDER completeness	OUT:lint				CLASSNAME	high	no user actor: constant-completeness test requirement for HYPE_ORDER/LANE_ORDER
entity-test-coverage	Interface Possible errors completeness	OUT:lint					high	no user actor: Go doc-comment coding convention for internal/entity/ interfaces
entity-test-coverage	Implementation error code consistency	OUT:lint					high	no user actor: apperr coding convention for infrastructure implementations
entity-test-coverage	Error code semantic correctness	OUT:lint					high	no user actor: apperr/gRPC code semantics coding convention
entity-test-coverage	Error path test coverage	OUT:lint					high	no user actor: test-coverage requirement for documented apperr codes
entity-test-coverage	Infrastructure test go-tester compliance	OUT:lint					high	no user actor: go-tester skill compliance for _test.go files
entity-test-coverage	SafePredictor interface in entity layer	OUT:design-doc				CLASSNAME	medium	no user actor: internal dependency-direction convention decoupling TicketHandler/safe.Predictor from infrastructure
gke-gateway-infrastructure	Gateway API Resource Creation	OUT:design-doc					high	no user actor: k8s Gateway API resource provisioning (HTTPS/HTTP listeners)
gke-gateway-infrastructure	HTTPRoute API Routing	OUT:design-doc					high	no user actor: HTTPRoute hostname/path routing config
gke-gateway-infrastructure	GatewayClass Selection	OUT:design-doc					high	no user actor: gke-l7-global-external-managed GatewayClass decision
gke-gateway-infrastructure	Cross-Namespace Routing	OUT:design-doc					high	no user actor: HTTPRoute cross-namespace backendRefs config
gke-gateway-infrastructure	Certificate Management Annotation	OUT:design-doc					high	no user actor: networking.gke.io/certmap annotation config
gke-gateway-infrastructure	Policy Attachment for Gateway Configuration	OUT:design-doc					high	no user actor: GCPGatewayPolicy SSL/access config
infra	KEDA-managed Deployments SHALL NOT declare replicas	OUT:design-doc					high	no user actor: Kustomize base manifest convention for KEDA-managed Deployments
infra	ArgoCD SHALL ignore replicas drift for KEDA-managed Deployments	OUT:design-doc					high	no user actor: ArgoCD ignoreDifferences config for KEDA-scaled Deployments
interceptor-chain-ordering	Interceptor Execution Order	OUT:design-doc					high	no user actor: Connect-RPC interceptor registration order on the backend server
interceptor-chain-ordering	Interceptor Ordering Documentation	OUT:design-doc					high	no user actor: inline code-comment documentation requirement for interceptor registration
logo-color-analysis	Logo Color Extraction	KEEP	components/usecase/artist/sync-artist-image	Logo Color Extraction	LOGO-ANALYSIS		medium	feeds ArtistImageSyncUseCase.SyncArtistImage pipeline; tie-break usecase over entity (result of the sync operation)
logo-color-analysis	sRGB to OKLCH Conversion	OUT:design-doc					medium	no user actor: pure sRGB->OKLCH math/color-space conversion utility, no-external-deps decision
logo-color-analysis	Logo Analysis Integration in Sync Pipeline	KEEP	components/usecase/artist/sync-artist-image	Logo Analysis Integration in Sync Pipeline	LOGO-ANALYSIS		high	matches ArtistImageSyncUseCase.SyncArtistImage in vocabulary (CronJob and ARTIST.created consumer)
logo-color-analysis	LogoColorProfile Proto Message	KEEP	components/entity/artist	LogoColorProfile Proto Message			high	entity invariant: LogoColorProfile/Fanart proto fields on the Artist entity
logo-color-analysis	Frontend Background Color Derivation	NEEDS_HUMAN					low	user-facing (event card --artist-hue) but no matching ui/global surface (e.g. event-card/artist-image) in vocabulary
non-blocking-menu-navigation	Menu-tab navigation attaches the view before data resolves	NEEDS_HUMAN					low	cross-route router behavior (My Artists/Dashboard/Discovery loading() hook) with no fitting single vocabulary target
non-blocking-menu-navigation	In-flight state is shown via the route's existing UI	NEEDS_HUMAN					low	same cross-route (My Artists/Dashboard/Discovery) scope issue as sibling requirement
non-blocking-menu-navigation	Synchronous prelude remains in loading()	OUT:design-doc					medium	no user actor: loading() hook wiring / AbortController ownership, internal code organization
non-blocking-menu-navigation	Navigating away cancels the in-flight fetch	OUT:design-doc					medium	no user actor: abort-on-deactivate implementation detail, AbortError not surfaced to the user
non-blocking-menu-navigation	Data-ready side effects gate on observed data arrival	KEEP	components/infrastructure/ui/route/dashboard	Data-ready side effects gate on observed data arrival			medium	explicitly names the Dashboard post-signup/guest celebration; SPLIT-CANDIDATE (also covers onboarding-completion latch)
non-blocking-menu-navigation	Late-arriving data renders regardless of attach order	NEEDS_HUMAN					low	cross-route rendering guarantee (incl. Discovery bubbles canvas), no single fitting vocabulary target
onboarding-guidance	Onboarding guidance rendered within unified DiscoverPage	KEEP	components/infrastructure/ui/route/discovery	Onboarding guidance rendered within unified DiscoverPage			high	matches /discover route in vocabulary (DiscoverPage popover guide)
onboarding-guidance	Followed count reflects localStorage state	KEEP	components/infrastructure/ui/route/discovery	Followed count reflects localStorage state		CLASSNAME	medium	LocalArtistClient.followedCount drives discover-page orb/coach-mark; tie-break route over entity-store since the effect is route-scoped
onboarding-guidance	Orb pulse on follow	KEEP	components/infrastructure/ui/global/dna-orb	Orb pulse on follow		CLASSNAME	high	matches <dna-orb> global component (DnaOrbCanvas.followedCountChanged)
onboarding-guidance	Search and genre filter available during onboarding	KEEP	components/infrastructure/ui/route/discovery	Search and genre filter available during onboarding			high	discover route behavior (search bar and genre filter during onboarding)
onboarding-guidance	No z-index stacking in discovery page CSS	OUT:lint					high	CSS anti-pattern convention (z-index prohibition), mirrors the css-linting stacking-context rule
organizer-rpc-server	Dedicated organizer Connect server isolated by audience	OUT:design-doc					medium	no single user actor: server topology/CORS/TLS/DNS isolation decision; cross-cutting CORS is OUT per tie-break rule
organizer-rpc-server	OrganizerService.Get returns the caller's own organizer	KEEP	components/usecase/organizer/get	OrganizerService.Get returns the caller's own organizer			high	matches OrganizerUseCase.Get in vocabulary
organizer-rpc-server	OrganizerService.ListArtists returns the caller's roster	KEEP	components/usecase/organizer/list-artists	OrganizerService.ListArtists returns the caller's roster			high	matches OrganizerUseCase.ListArtists in vocabulary
organizer-rpc-server	Org-scoped authorization from the role claim	NEEDS_HUMAN					low	cross-cutting auth spanning both Get and ListArtists, no single fitting usecase target
prod-environment-bootstrap	Prod GKE cluster SHALL be an Autopilot regional cluster in asia-northeast2	OUT:design-doc					high	no user actor: GKE Autopilot vs Standard cluster-mode decision
prod-environment-bootstrap	Prod GKE cluster SHALL enable Dataplane V2	OUT:design-doc					high	no user actor: Dataplane V2 networking decision (Autopilot default)
prod-environment-bootstrap	Prod GKE cluster SHALL encrypt Kubernetes Secrets via Cloud KMS (etcd CMEK)	OUT:design-doc					high	no user actor: etcd CMEK encryption decision at cluster creation
prod-environment-bootstrap	Prod project SHALL host the Cloud KMS keyring and key for etcd CMEK	OUT:design-doc					high	no user actor: Cloud KMS keyring/CryptoKey provisioning for etcd CMEK
prod-environment-bootstrap	Prod GKE cluster SHALL use the same secondary IP CIDR plan as dev	OUT:design-doc					high	no user actor: VPC subnet/secondary-range CIDR plan decision
prod-environment-bootstrap	Prod cluster SHALL NOT enable Confidential GKE Nodes at cluster level	OUT:design-doc					high	no user actor: cluster-level Confidential GKE Nodes decision
prod-environment-bootstrap	Prod cluster SHALL bound Google Managed Service for Prometheus (GMP) cost via disabled application auto-monitoring	OUT:design-doc					high	no user actor: GMP auto-monitoring cost-bounding decision
prod-environment-bootstrap	Workload Pods SHALL request Spot scheduling via the `cloud.google.com/gke-spot` label	OUT:design-doc					high	no user actor: Spot Pod scheduling labeling convention
prod-environment-bootstrap	Prod GCP project SHALL host the same peripheral GCP resources as dev	OUT:design-doc					high	no user actor: peripheral GCP resource parity with dev (Cloud SQL, Artifact Registry, SAs)
prod-environment-bootstrap	Initial prod Pulumi deploy SHALL be manual-triggered	OUT:runbook					high	no user actor: operational constraint on the first prod pulumi up trigger
prod-environment-bootstrap	Prod public DNS SHALL be managed entirely by Cloudflare, with apex A record bound to the shared GKE Gateway static IP	OUT:design-doc					high	no user actor: DNS hosting/authority decision (Cloudflare vs Cloud DNS)
prod-environment-bootstrap	Prod backend ConfigMaps SHALL reference the mainnet ticket SBT contract	OUT:runbook					high	no user actor: operational configuration constraint on TICKET_SBT_ADDRESS configmaps
prod-environment-bootstrap	Prod VAPID public key SHALL match the GSM-stored private key	OUT:runbook					high	no user actor: operational key-rotation consistency constraint for VAPID keys
prod-environment-bootstrap	Prod blockchain ESC values SHALL reference mainnet	OUT:runbook					high	no user actor: operational ESC environment-value constraint (mainnet vs testnet)
prod-environment-bootstrap	Prod admin Google sub SHALL be issued by the prod OAuth client	OUT:runbook					high	no user actor: operational ESC value constraint for admin Google sub identity linking
prod-k8s-manifests	Prod cluster SHALL run a full ArgoCD Application set matching dev's structure	OUT:design-doc					high	no user actor: ArgoCD Application-set structure decision (14 deployment units)
prod-k8s-manifests	Every prod namespace under `k8s/namespaces/` SHALL have a `prod/` overlay	OUT:design-doc					high	no user actor: Kustomize overlay structure requirement
prod-k8s-manifests	Prod overlays SHALL diverge from dev only by ESC secret refs, hostnames, ArgoCD project labels, and replica counts	OUT:design-doc					high	no user actor: overlay patch-scope decision (design D8)
prod-k8s-manifests	Every Pod template in prod overlays SHALL include the gke-spot nodeSelector	OUT:lint					high	enforced by check-spot-nodeselector.sh in make lint-k8s
prod-k8s-manifests	Prod Gateway SHALL bind to the existing api-gateway-static-ip and serve api./auth. hostnames	OUT:design-doc					high	no user actor: Gateway static-IP binding and HTTPRoute hostname config
prod-k8s-manifests	Prod cluster SHALL opt application workloads into GMP via per-workload PodMonitoring CRDs	OUT:design-doc					high	no user actor: PodMonitoring CRD opt-in pattern for GMP ingestion
rpc-auth-scoping	Explicit user_id in authenticated per-user RPC bodies	NEEDS_HUMAN					low	cross-cutting convention over every per-user RPC handler, no single usecase/route target
rpc-auth-scoping	Creation RPCs are exempt from the user_id convention	NEEDS_HUMAN					low	corollary of the sibling requirement, same cross-cutting scope issue
rpc-auth-scoping	Shared JWT-match helper	OUT:design-doc				CLASSNAME	medium	no user actor: internal requireMatchingUserID helper-location convention in internal/adapter/rpc/
schema-lint	SERIAL and BIGSERIAL detection	OUT:lint					high	no user actor: schema linter rule for schema.sql
schema-lint	Bare TIMESTAMP detection	OUT:lint					high	no user actor: schema linter TIMESTAMP-without-timezone rule
schema-lint	Audit column detection	OUT:lint					high	no user actor: schema linter audit-column rule
schema-lint	VARCHAR detection	OUT:lint					high	no user actor: schema linter VARCHAR(n) rule
schema-lint	COMMENT ON TABLE coverage	OUT:lint					high	no user actor: schema linter table-comment coverage rule
schema-lint	COMMENT ON COLUMN coverage	OUT:lint					high	no user actor: schema linter column-comment coverage rule
schema-lint	Makefile integration	OUT:lint					high	no user actor: make lint-schema / make check wiring
schema-lint	CI integration	OUT:lint					high	no user actor: lint.yml CI job triggered on schema.sql changes
schema-lint	Comment-line exclusion	OUT:lint					high	no user actor: schema linter comment-line exclusion behavior
schema-lint	Database migration workflow includes schema lint	DROP:duplicate				DEDUP:a7087e4f	medium	duplicates 'Makefile integration' (make check runs lint, lint-schema, and test)
shell-layout	Overlay elements excluded from grid flow	NEEDS_HUMAN					low	app-shell-level CSS Grid architecture spanning multiple overlay CEs; no 'app-shell' surface in vocabulary
shell-layout	Dashboard uses semantic HTML structure	KEEP	components/infrastructure/ui/route/dashboard	Dashboard uses semantic HTML structure			high	dashboard-route semantic markup (ol/li/time elements)
shell-layout	live-highway component eliminated	KEEP	components/infrastructure/ui/route/dashboard	Dashboard handles event selection directly		HISTORIC	medium	live-highway removed and inlined into dashboard-route; prohibits reintroducing the removed custom element
shell-layout	Document root is a non-scrolling frame	NEEDS_HUMAN					low	app-shell-level html/body scroll-containment architecture, no fitting vocabulary surface
unified-check-interface	Makefile with standard targets in every repo	OUT:delete					high	no user actor: cross-repo Makefile/CI tooling mechanics, no lasting product value
unified-check-interface	CI workflows use Makefile targets	OUT:delete					high	no user actor: CI workflow wiring to Makefile targets
welcome-dashboard-preview	Live Dashboard Preview on Welcome Page	KEEP	components/infrastructure/ui/route/welcome	Live Dashboard Preview on Welcome Page			high	matches /welcome route in vocabulary
