old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
argocd-image-automation	Parameter override recovery after Application recreation	OUT:delete					high	ArgoCD Image Updater self-healing after root-app sync recreation; CI/deploy plumbing
argocd-image-automation	Production deployments remain manual	OUT:delete					high	Prod image-updater-controller disablement + manual semver overlay PRs; CI/deploy plumbing
argocd-image-automation	Image pull policy enforcement	OUT:delete					high	imagePullPolicy: Always for dev latest-tag deployments; CI/deploy plumbing
argocd-image-automation	Multiple image support	OUT:delete					high	Image Updater coverage across backend/frontend Applications; CI/deploy plumbing
argocd-image-automation	Rollback capability	OUT:delete					high	ArgoCD app rollback/history mechanics; CI/deploy plumbing
argocd-image-automation	Failure handling	OUT:delete					high	Image Updater retry/log-on-failure mechanics; CI/deploy plumbing
edit-mode-unfollow	Edit-mode toggle reveals per-row remove controls	KEEP	components/infrastructure/ui/route/my-artists	Edit-mode toggle reveals per-row remove controls			high	My Artists route behavior: header Edit toggle revealing per-row remove controls
edit-mode-unfollow	Edit-mode controls are accessible	KEEP	components/infrastructure/ui/route/my-artists	Edit-mode controls are accessible			high	Accessibility of the Edit toggle and remove controls on the My Artists route
edit-mode-unfollow	Remove control unfollows immediately with Undo	KEEP	components/infrastructure/ui/route/my-artists	Remove control unfollows immediately with Undo			medium	SPLIT-CANDIDATE: route-level optimistic-removal/Undo UX; the actual unfollow commit already routes through FollowUseCase.Unfollow unchanged
deployment-infrastructure	Workload Identity Federation (WIF)	OUT:runbook					high	Pulumi WorkloadIdentityPool for keyless Pulumi Cloud auth; ops-only
deployment-infrastructure	Pulumi OIDC Provider	OUT:runbook					high	WorkloadIdentityPoolProvider trusting Pulumi Cloud as issuer; ops-only
deployment-infrastructure	Deployment Service Account	OUT:runbook					high	Dedicated GCP Service Account for Pulumi deployments; ops-only
deployment-infrastructure	Native Managed OIDC Deployment	OUT:runbook					high	Pulumi Cloud Deployments native OIDC integration; ops-only
deployment-infrastructure	Automated PR Flow	OUT:delete					high	Pulumi Cloud preview-on-PR CI mechanics; no lasting product value
deployment-infrastructure	Automated Merge Flow (Dev)	OUT:delete					high	Pulumi Cloud auto-apply-on-merge CI mechanics; no lasting product value
deployment-infrastructure	Manual Deployment Flow (Prod)	OUT:delete					high	Manual prod-apply CI mechanics; no lasting product value
deployment-infrastructure	Dedicated CD Namespace	OUT:runbook					high	argocd/external-secrets namespace existence; ops-only
deployment-infrastructure	Dev backend runs single replica	OUT:runbook					high	Dev-overlay fan-api replica count; ops-only
deployment-infrastructure	All dev workload kinds use Spot VM scheduling	OUT:runbook					high	Dev-overlay Spot VM nodeSelector across workload kinds; ops-only
organizer-tenancy	Shared organizer-console project in the product org	OUT:runbook					high	Zitadel Project/role IaC provisioning; no directly observed organizer feature
organizer-tenancy	Organizer console OIDC app and backend API app	OUT:runbook					high	Zitadel OIDC app + backend-api audience app IaC provisioning; ops-only
organizer-tenancy	Dedicated organizer-provisioner machine user	OUT:runbook					high	organizer-provisioner machine-user IaC provisioning; ops-only
organizer-tenancy	Organizer-provisioner root key has a finite lifecycle	OUT:runbook					high	Root JWT-profile signing-key expiry/rotation policy; ops-only
organizer-tenancy	Organizer tenant orgs use a passkey-primary login policy with a designed recovery path	NEEDS_HUMAN					low	Organizer actor directly experiences passkey login + recovery, but no vocabulary route/component covers the Zitadel-hosted organizer login screen
admin-console-hosting	Dedicated container image and Kubernetes workload	OUT:runbook					high	Separate Deployment/Service for the admin console; hosting/deploy infra, ops-only
admin-console-hosting	Dedicated hostname on the shared external gateway	OUT:runbook					high	HTTPRoute for admin.{env-base-domain}; hosting/deploy infra, ops-only
admin-console-hosting	Per-host runtime config delivery	OUT:runbook					high	Admin-pod /config.json ConfigMap delivery; hosting/deploy infra, ops-only
admin-console-hosting	Admin-org OIDC application provisioning	OUT:runbook					high	Zitadel ApplicationOidc for the admin console; ops-only IaC
admin-console-hosting	TLS certificate and DNS for the admin hostname	OUT:runbook					high	Gateway certmap + Cloud DNS for the admin hostname; ops-only
admin-console-hosting	GitOps delivery for the admin image	OUT:runbook					high	ArgoCD image-updater tracking for the admin image; ops-only
certificate-manager-integration	Google-Managed Certificate Provisioning	OUT:runbook					high	Google Certificate Manager TLS provisioning for api.liverty-music.app; ops-only
certificate-manager-integration	DNS Validation for Certificate Issuance	OUT:runbook					high	CNAME-based DNS authorization for certificate issuance; ops-only
certificate-manager-integration	Certificate Map for Gateway Binding	OUT:runbook					high	Certificate Map resource binding hostnames to certs on the Gateway; ops-only
certificate-manager-integration	Automatic Certificate Renewal	OUT:runbook					high	Google-managed certificate auto-renewal; ops-only
certificate-manager-integration	Certificate Status Monitoring	OUT:runbook					high	GCP Console/API certificate status visibility; ops-only
certificate-manager-integration	Zero-Downtime Certificate Update	OUT:runbook					high	Live certificate rotation without dropping TLS connections; ops-only
concert-highway-ce	Concert Highway Custom Element	KEEP	components/infrastructure/ui/global/live-highway	Concert Highway Custom Element		CLASSNAME	high	Vocabulary target renames the concert-highway CE to live-highway; shared 3-column lane grid used by dashboard and Welcome preview
concert-highway-ce	Beam tracking updates efficiently per frame	KEEP	components/infrastructure/ui/global/live-highway	Beam tracking updates efficiently per frame		CLASSNAME	high	Same live-highway CE; per-frame beam-tracking performance refinement, no observable behavior change
e2e-auth-testing	Playwright MCP Authenticated Session	OUT:runbook					high	Dev-tooling for launching Playwright MCP with a captured session; no product user actor
e2e-auth-testing	StorageState Capture Script	OUT:runbook					high	Dev-tooling setup script for capturing storageState; no product user actor
e2e-auth-testing	StorageState Gitignore	OUT:runbook					high	Repo-hygiene rule excluding storageState.json from git; no product user actor
e2e-auth-testing	Password-Based Storage State Capture Path	OUT:runbook					high	Headless capture path for WSL2 dev workstations; dev-tooling, no product user actor
e2e-auth-testing	Test-User Credential File Gitignored	OUT:runbook					high	Repo-hygiene rule excluding the test-user password file from git; no product user actor
cloud-sql-connector	Authenticate via Cloud SQL Connector	OUT:runbook					high	Cloud SQL Go Connector usage for non-local environments; backend infra, no user actor
cloud-sql-connector	Standard Connection for Local	OUT:runbook					high	Standard pgx TCP connection for local dev; backend infra, no user actor
cloud-sql-connector	Database schema SHALL be configurable via environment variable	OUT:runbook					high	DATABASE_SCHEMA env var controlling search_path; backend infra, no user actor
cloud-sql-connector	Configuration Validation	OUT:runbook					high	Startup validation of InstanceConnectionName; backend infra, no user actor
cloud-sql-connector	A standalone Auth Proxy Deployment SHALL exist in dev for local access	OUT:runbook					high	cloud-sql-proxy Deployment for dev-only local DB access; backend infra, no user actor
backend-service-exposure	Backend Service Discoverability	OUT:runbook					high	Cross-namespace Gateway backendRef to the backend Service; ops-only
backend-service-exposure	Service Backend Protocol Support	OUT:runbook					high	appProtocol: kubernetes.io/h2c advertisement; ops-only
backend-service-exposure	Health Check Integration	OUT:runbook					high	gRPC HealthCheckPolicy for the backend Service; ops-only
bubble-replenishment	Canvas replenishes bubbles when similar artists are exhausted	KEEP	components/infrastructure/ui/route/discovery	Canvas replenishes bubbles when similar artists are exhausted		CLASSNAME	high	Discovery-canvas bubble replenishment behavior on the discovery route; BubbleManager is an implementation class name
event-card-glow	Matched event card glow opacity	NEEDS_HUMAN					medium	event-card has no dedicated ui/global vocabulary entry (cf. batch-01 artist-image-ui precedent); the glow is a style detail of that unmapped nested component
