old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
concert-detail	Dashboard Lane Assignment	KEEP	components/usecase/concert/list-by-follower-grouped	Dashboard Lane Assignment			medium	Lane bucketing (My City/Region/Others) matches ConcertUseCase.ListByFollowerGrouped's grouped response shape
concert-detail	Deep-link auto-open of a concert detail sheet	KEEP	components/infrastructure/ui/route/dashboard	Deep-link auto-open of a concert detail sheet			high	Requirement explicitly ties auto-open to the dashboard loading at the /concerts/:id route
entity-store-layer	Per-Entity Store Ownership	OUT:design-doc				CLASSNAME	high	Mandates internal store architecture (UserStore, frontend-store-cache primitive); no fan or organizer perceives which store owns state
entity-store-layer	Event-Driven Auth-Boundary Transitions	KEEP	stories/preserve-guest-activity-on-sign-up	Event-Driven Auth-Boundary Transitions		CLASSNAME	medium	A fan's guest follows/hype and home/language persist across sign-up/sign-in and clear on sign-out; multi-step journey spanning guest usage through authentication
entity-store-layer	Boot Reconciliation of Unmerged Guest Data	NEEDS_HUMAN					low	Unclear whether this retry/receipt bookkeeping is an independently testable user guarantee beyond the continuity already covered by Event-Driven Auth-Boundary Transitions, or purely internal robustness plumbing
entity-store-layer	Ticket-journey status is a single source of truth	KEEP	components/usecase/ticket-journey/set-status	Ticket-journey status is a single source of truth		CLASSNAME	medium	Write-through behavior is driven by TicketJourneyUseCase.SetStatus/Delete, whose result the Dashboard and event-detail sheet both read from the store
user-language-preference	User Preferred Language Field on User Entity	KEEP	components/entity/user	User Preferred Language Field on User Entity			high	entity.v1.User field distinguishable from unset state is an invariant of the User entity itself
user-language-preference	Create RPC Captures Preferred Language at Signup	KEEP	components/usecase/user/create	Create RPC Captures Preferred Language at Signup			high	UserService.Create maps to UserUseCase.Create (backend/internal/usecase/user_uc.go)
user-language-preference	UpdatePreferredLanguage RPC	KEEP	components/usecase/user/update-preferred-language	UpdatePreferredLanguage RPC			high	UserService.UpdatePreferredLanguage maps directly to UserUseCase.UpdatePreferredLanguage
user-language-preference	"DB Column Semantics — NULL Means ""Not Yet Set by Client"""	DROP:duplicate					medium	Restates the unset-state semantics already covered by the User entity field requirement and the client-backfill trigger already covered by the UpdatePreferredLanguage/UserStore requirements; migration and column-comment scenarios have no fan/organizer actor
user-language-preference	Repository NULL-Safe Reads on Nullable users Columns	OUT:lint					high	The scanUser/nullStringFromEmpty NULL-safe scan pattern is explicitly "enforced by code review" — a Go coding convention, no user actor
user-language-preference	Guest Language as Observable Store State	KEEP	components/infrastructure/locale/language-resolution	Preferred Language Resolution in UserStore	LANG-RESOLUTION	CLASSNAME	medium	UserStore owns guest+authenticated language as observable state instead of a render-time I18N.getLocale() read; locale is a seeded infra kind, name proposed
user-language-preference	UserStore Handles NULL Server Preferred Language	KEEP	components/infrastructure/locale/language-resolution	Preferred Language Resolution in UserStore	LANG-RESOLUTION	CLASSNAME	medium	UserStore backfills a NULL preferred_language via UpdatePreferredLanguage; same locale-resolution infra unit as the guest-language requirement
bubble-state-management	BubbleManager provides single source of truth for bubble lifecycle	KEEP	components/infrastructure/ui/route/discovery	Bubble field provides single source of truth for bubble lifecycle	BUBBLE-CAP	CLASSNAME	high	BubbleManager is consumed only by the discovery route's canvas/physics UI
bubble-state-management	BubbleManager enforces capacity through coordinated eviction	KEEP	components/infrastructure/ui/route/discovery	Bubble field enforces capacity through coordinated eviction	BUBBLE-CAP	CLASSNAME	high	Elaborates the same eviction/capacity sync already scoped to the discovery route's BubbleManager
bubble-state-management	BubbleManager defers canvas reads until element is visible	KEEP	components/infrastructure/ui/route/discovery	Bubble canvas reads deferred until element is visible		CLASSNAME	high	Prevents bubbles spawning at (0,0) on the discovery route's canvas, a user-visible glitch prevention scoped to that route
bubble-state-management	BubbleManager supports reset to global top artists	KEEP	components/infrastructure/ui/route/discovery	Bubble field reset restores global top artists		CLASSNAME	medium	Reset UI behavior on the discovery route is dominant; references ArtistUseCase.ListTop only as the data source (SPLIT-CANDIDATE)
bubble-state-management	Initial load tops up a sparse discovery field	KEEP	components/infrastructure/ui/route/discovery	Initial load tops up a sparse discovery field		CLASSNAME	high	BubbleManager initial-load top-up behavior scoped to the discovery route
bubble-state-management	Physics layer is a pure projection of the field	KEEP	components/infrastructure/ui/route/discovery	Physics layer is a pure projection of the field			high	Canvas/physics rendering layer within the discovery route reconciles to the bubble field
bubble-state-management	Bubble invariants are applied once at the field boundary	KEEP	components/infrastructure/ui/route/discovery	Bubble invariants are applied once at the field boundary		CLASSNAME	high	Field-boundary invariants owned by BubbleManager on the discovery route; the field is transient client state, not a persisted entity
signup-prompt-banner	Guest Signup Prompt Banner	KEEP	components/infrastructure/ui/global/signup-prompt-banner	Guest Signup Prompt Banner			high	signup-prompt-banner component is shared across My Artists and Dashboard routes
signup-prompt-banner	Signup Banner on My Artists	KEEP	components/infrastructure/ui/route/my-artists	Signup Banner on My Artists			high	Visibility rules for the banner are specific to the My Artists route
signup-prompt-banner	Signup Banner on Dashboard	KEEP	components/infrastructure/ui/route/dashboard	Signup Banner on Dashboard			high	Visibility rules for the banner are specific to the Dashboard route
signup-prompt-banner	Shared Banner Component	KEEP	components/infrastructure/ui/global/signup-prompt-banner	Shared Banner Component			high	Styling, animation, and no-dismiss-control contract of the shared component itself
signup-prompt-banner	Dashboard auth guard for journey fetch	KEEP	components/infrastructure/ui/route/dashboard	Dashboard auth guard for journey fetch			medium	Dashboard SHALL NOT call TicketJourneyService/ListByUser while unauthenticated; UI-observed guard is dominant over the usecase result (SPLIT-CANDIDATE)
user-auth	Sign Up / Sign In	KEEP	stories/sign-up-or-sign-in	Sign Up / Sign In			medium	Spans the landing-page login link, the tutorial Step 6 modal, and the /auth/callback route — multi-step goal across screens, story proposal
user-auth	Session Restoration on App Cold Start	KEEP	stories/restore-session-on-cold-start	Session Restoration on App Cold Start			medium	Spans boot-time signinSilent(), route guards, and pre-render UI signed-in state — multi-step goal across layers, story proposal; alternatively NEEDS_HUMAN since it is app-boot automation rather than a user-initiated goal
user-auth	Server-Side Session Monitoring Disabled	OUT:design-doc					high	monitorSession=false is a technology decision forced by Zitadel's CSP frame-ancestors 'none' on check_session_iframe; no fan/organizer actor observes this config
email-verification	Trigger verification email on user creation	KEEP	components/infrastructure/email/verification	Trigger verification email on user creation		CLASSNAME	medium	EmailVerifier.SendVerification / UserConsumer NATS USER.created handler; email is a seeded infra kind, name proposed
email-verification	Resend verification email via RPC	KEEP	components/infrastructure/email/verification	Resend verification email via RPC		CLASSNAME	medium	EmailVerifier.ResendVerification proxies Zitadel Management v1 _resend_verification; no matching usecase entity exists in vocabulary so grouped under the same email infra kind
frontend-observability	OpenTelemetry Browser SDK Integration	OUT:design-doc				CLASSNAME	high	No user actor; WebTracerProvider/instrumentation-fetch tracing setup is a technology decision
frontend-observability	Connect-RPC Error Instrumentation	OUT:design-doc				CLASSNAME	high	No user actor; ConnectError span attributes are telemetry (cross-cutting telemetry rule => OUT)
frontend-observability	ILogger OpenTelemetry Sink	OUT:design-doc				CLASSNAME	high	No user actor; OtelLogSink/ConsoleSink bridge internal logging to spans
admin-area-normalization	Admin Area Normalization Function	KEEP	components/entity/venue	Admin Area Normalization Function			high	Normalizes free-text area names into venue.admin_area before persistence — an invariant of Venue.admin_area
admin-area-normalization	Country Code Extraction	KEEP	components/entity/user	Country Code Extraction			high	user.proto's Home message documents country_code as always derivable from the level_1 prefix — an invariant of User.home
admin-area-normalization	Normalization in Concert Discovery Pipeline	KEEP	components/usecase/concert/create-from-discovered	Normalization in Concert Discovery Pipeline		CLASSNAME	medium	Gemini concert-searcher output is normalized before persisting venue data inside ConcertCreationUseCase.CreateFromDiscovered
admin-area-normalization	Existing Data Migration	DROP:historic				HISTORIC	medium	One-time backfill of legacy venues.admin_area free text to ISO codes; already executed, no ongoing product behavior beyond the normalization function itself
admin-console	Bundle isolation from the consumer SPA	OUT:design-doc					medium	No user actor directly; Vite/Rollup chunk-graph separation is a build architecture decision, a fan never observes bundle composition
admin-console	Authentication via the admin org with Google Workspace IDP	KEEP	stories/sign-in-to-admin-console	Sign in to the admin console	ADMIN-CONSOLE-AUTH		medium	Internal developer actor completes Google Workspace sign-in via Zitadel OIDC, spanning external IDP redirect + callback; story proposal since no admin route exists in vocabulary
admin-console	Authenticated route guard	KEEP	stories/sign-in-to-admin-console	Sign in to the admin console	ADMIN-CONSOLE-AUTH		medium	Unauthenticated visitor is redirected into the sign-in flow before any admin content renders — same multi-screen journey as the auth requirement
admin-console	Post-login welcome placeholder	KEEP	stories/sign-in-to-admin-console	Sign in to the admin console	ADMIN-CONSOLE-AUTH		medium	Authenticated developer lands on the welcome page, completing the sign-in journey
admin-console	Dedicated source directory with an enforced import boundary	OUT:lint				CLASSNAME	high	No user actor; automated lint/CI check fails the build on src/ <-> admin/ cross-import
discovery-tap-sonic-feedback	Bubble Tap Sound Character	KEEP	components/infrastructure/ui/route/discovery	Bubble Tap Sound Character			high	Fan tapping an artist bubble on the discovery route triggers the synthesized pop
discovery-tap-sonic-feedback	Landing Tone On Absorption	KEEP	components/infrastructure/ui/route/discovery	Landing Tone On Absorption			high	Fan observes a settle tone when bubble absorption into the orb completes on the discovery route
discovery-tap-sonic-feedback	Sound Respects Mute and Volume Settings	KEEP	components/infrastructure/ui/route/discovery	Sound Respects Mute and Volume Settings			medium	Fan's mute/volume preference governs discovery-route tap/landing audio output
journey-status-presentation	Canonical journey-status presentation map	KEEP	components/infrastructure/ui/route/dashboard	Journey Status Presentation	JOURNEY-STATUS		medium	Fan reading dashboard filter chips gets label/icon/hue from one source map; no matching ui/global surface exists in vocabulary
journey-status-presentation	Status icon and hue assignments	KEEP	components/infrastructure/ui/route/dashboard	Journey Status Presentation	JOURNEY-STATUS		medium	Fan sees per-status icon/hue on dashboard filter chips and the detail control
journey-status-presentation	Consistent rendering across components	KEEP	components/infrastructure/ui/route/dashboard	Journey Status Presentation	JOURNEY-STATUS		medium	Fan sees identical icon across dashboard chip, concert-card badge, and detail control; SPLIT-CANDIDATE since the badge extends beyond the dashboard route but no shared surface exists in vocabulary
dna-orb-color-injection	Bubble Hue Injection into Orb Particles	KEEP	components/infrastructure/ui/global/dna-orb	Bubble Hue Injection into Orb Particles		CLASSNAME	high	Fan sees OrbRenderer.injectColor() recolor orb particles after following an artist, via the shared dna-orb component
dna-orb-color-injection	Swirl Animation on Follow	KEEP	components/infrastructure/ui/global/dna-orb	Swirl Animation on Follow		CLASSNAME	high	Fan sees OrbRenderer particle rotation/glow boost triggered by injectColor(), same dna-orb global component
dev-db-access	A Cloud SQL Auth Proxy Deployment SHALL exist in the dev cluster	OUT:runbook					high	No user actor; cloud-sql-proxy Deployment is dev-cluster ops config for developer/agent DB access
dev-db-access	Local DB access SHALL be established via kubectl port-forward	OUT:runbook					high	No user actor; kubectl port-forward is a developer/agent operational procedure
dev-db-access	Dev DB access procedure SHALL be discoverable from backend/AGENTS.md	OUT:runbook					high	No user actor; documentation discoverability for Claude Code agents via backend/AGENTS.md
dev-db-access	Dev DB access SHALL use existing IAM permissions with no new service accounts	OUT:runbook					high	No user actor; backend-app Workload Identity reuse is an ops/security constraint
pulumi-state-recovery	State-Recovery Operator Runbook	OUT:runbook					high	No user actor; the requirement's content is itself the operator runbook for cloud-provisioning Pulumi incidents
