old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
css-state-management	Animation lifecycle via CSS events	OUT:lint					high	Still OUT:lint under corrected criterion: Aurelia TS/template/CSS coding convention, per spec Purpose (infra/ops/lint mechanics, not what the product does)
css-state-management	No if.bind for visual-only visibility	OUT:lint					high	Still OUT:lint under corrected criterion: Aurelia TS/template/CSS coding convention, per spec Purpose (infra/ops/lint mechanics, not what the product does)
css-state-management	Custom attributes for JS→CSS bridge only	OUT:lint					high	Still OUT:lint under corrected criterion: Aurelia TS/template/CSS coding convention, per spec Purpose (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	CUBE CSS layer ordering via `@layer`	OUT:lint					high	Still OUT:lint under corrected criterion: CSS layer ordering is a style/architecture rule enforced by stylelint, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	CSS entry point at `src/styles/main.css`	OUT:lint					high	Still OUT:lint under corrected criterion: CSS entry-point file structure is a build/style convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Design tokens in `tokens.css` as plain CSS custom properties	OUT:lint					high	Still OUT:lint under corrected criterion: design tokens are excluded per pass1 'What belongs' guidance, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Browser reset in `reset.css` using `:where()` for zero specificity	OUT:lint					high	Still OUT:lint under corrected criterion: CSS reset implementation detail, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Global layer for base element styling	OUT:lint					high	Still OUT:lint under corrected criterion: base element styling convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Composition layer for layout primitives	OUT:lint					high	Still OUT:lint under corrected criterion: composition-layer CSS convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Utility layer for single-purpose helpers	OUT:lint					high	Still OUT:lint under corrected criterion: utility-layer CSS convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Block layer for component-scoped styles	OUT:lint					high	Still OUT:lint under corrected criterion: block-layer CSS scoping convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Exception layer for state deviations via `data-*` attributes	OUT:lint					high	Still OUT:lint under corrected criterion: exception-layer data-attribute convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	Spacing controlled by parent, not child	OUT:lint					high	Still OUT:lint under corrected criterion: spacing/gap CSS convention, (infra/ops/lint mechanics, not what the product does)
cube-css-architecture	No TailwindCSS dependency	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: dependency choice (no TailwindCSS) is a technology decision, (infra/ops/lint mechanics, not what the product does)
cube-css-layer-constraints	`cube/exception-data-attr` requires `data-*` selectors in exception layer	OUT:lint					high	Still OUT:lint under corrected criterion: stylelint rule for exception layer data-* selectors, (infra/ops/lint mechanics, not what the product does)
cube-css-layer-constraints	`cube/no-visual-in-composition` prohibits visual properties in composition layer	OUT:lint					high	Still OUT:lint under corrected criterion: stylelint rule prohibiting visual props in composition layer, (infra/ops/lint mechanics, not what the product does)
cube-css-layer-constraints	`cube/utility-single-property` limits properties per utility selector	OUT:lint					high	Still OUT:lint under corrected criterion: stylelint rule limiting utility selector properties, (infra/ops/lint mechanics, not what the product does)
cube-css-layer-constraints	`cube/block-require-scope` requires `@scope` in block layer	OUT:lint					high	Still OUT:lint under corrected criterion: stylelint rule requiring @scope in block layer, (infra/ops/lint mechanics, not what the product does)
cube-css-layer-constraints	`cube/data-attr-naming` restricts data attribute names in exception layer	OUT:lint					high	Still OUT:lint under corrected criterion: stylelint rule restricting data attribute names, (infra/ops/lint mechanics, not what the product does)
cube-css-structural-rules	`cube/block-max-lines` limits block size	OUT:lint					high	Still OUT:lint under corrected criterion: ; stylelint rule (infra/ops/lint mechanics, not what the product does)
cube-css-structural-rules	`cube/one-block-per-file` enforces single block per file	OUT:lint					high	Still OUT:lint under corrected criterion: ; stylelint rule (infra/ops/lint mechanics, not what the product does)
cube-css-structural-rules	`cube/prefer-where-in-reset` recommends `:where()` in reset and global layers	OUT:lint					high	Still OUT:lint under corrected criterion: ; stylelint rule (infra/ops/lint mechanics, not what the product does)
db-trace-correlation	OTel span creation for database queries	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: telemetry cross-cutting concern (infra/ops/lint mechanics, not what the product does)
db-trace-correlation	sqlcommenter traceparent injection	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: telemetry cross-cutting concern (infra/ops/lint mechanics, not what the product does)
db-trace-correlation	Transparent pool wrapping	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: names TracedPool implementation type (infra/ops/lint mechanics, not what the product does)
db-trace-correlation	Transaction query tracing	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: telemetry cross-cutting concern (infra/ops/lint mechanics, not what the product does)
frontend-testing	Vitest environment is managed by vitest, not manually	OUT:lint					high	Still OUT:lint under corrected criterion: test/setup.ts jsdom-ownership rule (infra/ops/lint mechanics, not what the product does)
frontend-testing	Color generator produces deterministic colors	NEEDS_HUMAN					low	artistColor assigns each artist a persistent, deterministic display color -- user-observable UI behavior (visual identity stays stable across renders), not merely an internal hash; the consuming UI surface (dna-orb/live-highway/etc.) is not named in this spec so the exact target is unclear
gcp-cost-guardrails	Places API Daily Quota Limit (Dev)	OUT:runbook					high	Still OUT:runbook under corrected criterion: dev-only GCP quota guardrail, operational cost protection, (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	Gateway API Resource Creation	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : k8s Gateway API resource provisioning (HTTPS/HTTP listeners) (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	HTTPRoute API Routing	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : HTTPRoute hostname/path routing config (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	GatewayClass Selection	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : gke-l7-global-external-managed GatewayClass decision (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	Cross-Namespace Routing	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : HTTPRoute cross-namespace backendRefs config (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	Certificate Management Annotation	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : networking.gke.io/certmap annotation config (infra/ops/lint mechanics, not what the product does)
gke-gateway-infrastructure	Policy Attachment for Gateway Configuration	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: : GCPGatewayPolicy SSL/access config (infra/ops/lint mechanics, not what the product does)
migration-rebase-guard	The system MUST detect out-of-order migration timestamps	OUT:runbook					high	Still OUT:runbook under corrected criterion: CI/dev-tooling drift-check script (infra/ops/lint mechanics, not what the product does)
usecase-test-coverage	TicketEmailUsecase Create Tests	NEEDS_HUMAN				CLASSNAME	low	Scenarios specify a real usecase contract (InvalidArgument on bad emailType/empty rawBody, error propagation from parser/repository) -- product behavior, but no ticket-email entity/usecase exists in vocabulary.tsv to target
usecase-test-coverage	TicketEmailUsecase Update Tests	NEEDS_HUMAN				CLASSNAME	low	Scenarios specify a real usecase contract (NotFound on missing/foreign ticketEmailID, ownership scoping, journey-status upsert trigger) -- product behavior, but no ticket-email entity/usecase exists in vocabulary.tsv to target
usecase-test-coverage	TicketEmailUsecase Helper Tests	OUT:lint					high	Still OUT:lint under corrected criterion: test inventory requirement per spec Purpose; names TicketEmailUsecase implementation type (infra/ops/lint mechanics, not what the product does)
usecase-test-coverage	ArtistImageSyncUsecase SyncArtistImage Tests	KEEP	components/usecase/artist/sync-artist-image	Artist image sync resolves image, logo color, and fanart update with graceful degradation		CLASSNAME	medium	Behavior of ArtistImageSyncUseCase.SyncArtistImage (vocab entry): empty MBID short-circuits, NotFound image resolver still marks synced, logo-fetch failure keeps image URL without color -- background usecase contract, not a test-inventory-only item
usecase-test-coverage	Adapter mapper test coverage	OUT:lint					high	Still OUT:lint under corrected criterion: test inventory requirement per spec Purpose (infra/ops/lint mechanics, not what the product does)
usecase-test-coverage	Messaging layer test coverage	NEEDS_HUMAN					low	CloudEvents envelope field contract (id/source/type/time/datacontenttype) is an event-publishing contract per pass1 criterion, but it is cross-cutting messaging infra with no 'messaging' kind or entity home in vocabulary.tsv
usecase-test-coverage	User event consumer test coverage	NEEDS_HUMAN				CLASSNAME	low	Describes real background-job behavior (USER.created CloudEvent drives a usecase call; malformed payload is rejected with wrapped error context) but the spec text does not name which usecase method it delegates to, so the vocabulary target is unclear
usecase-test-coverage	Package utility test coverage	NEEDS_HUMAN					low	Haversine part is pure math-utility testing (stays OUT), but 'API error mapping tested' hides a real cross-cutting contract -- every apperr.Error code deterministically maps to an HTTP status -- not specified anywhere else in openspec and has no entity home in vocabulary.tsv
watermill-structured-logging	Watermill logs use structured JSON output	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: backend logging-library technology decision, (infra/ops/lint mechanics, not what the product does)
web-push-delivery-alerting	Alert on sustained push delivery failure	OUT:runbook					high	Still OUT:runbook under corrected criterion: Cloud Monitoring alert on delivery-failure ratio; operational, (infra/ops/lint mechanics, not what the product does)
web-push-delivery-alerting	Alert on active-subscription starvation	OUT:runbook					high	Still OUT:runbook under corrected criterion: Cloud Monitoring alert on subscription starvation; operational, (infra/ops/lint mechanics, not what the product does)
workload-naming-convention	Workload names follow the audience-tier scheme	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Kubernetes workload naming convention (infra/ops/lint mechanics, not what the product does)
workload-naming-convention	Derived resources share the workload stem with uniform suffixes	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: resource naming convention (Service/HTTPRoute/etc suffixes) (infra/ops/lint mechanics, not what the product does)
workload-naming-convention	GCP identities and image repositories key off the same principal	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: GCP identity/image-repo naming convention (infra/ops/lint mechanics, not what the product does)
workload-naming-convention	A canonical name mapping is the authoritative reference	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: maintenance of a naming-migration reference table (infra/ops/lint mechanics, not what the product does)
workload-naming-convention	Renames use an additive create-new then cutover then delete-old migration	OUT:runbook					high	"Still OUT:runbook under corrected criterion: operational migration procedure for renaming live workloads; ""brief"" interruption is qualitative, (infra/ops/lint mechanics, not what the product does)"
zitadel-self-hosted-deployment	Two-Container Deployment with Path-Based Routing	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: container/routing topology is infra deployment shape, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	TLS Terminated at Gateway, Cluster Traffic Unencrypted	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: TLS termination point is infra config, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Cloud SQL Connection via Auth Proxy Sidecar with IAM Authentication	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Cloud SQL sidecar auth wiring is infra config, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Cloud SQL Database and IAM User Pre-Provisioned by Pulumi	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Pulumi-provisioned DB/IAM resources, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Connection Pool Sized Within Dev Connection Budget	OUT:runbook					high	Still OUT:runbook under corrected criterion: connection pool sizing is an operational budget constraint, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Bootstrap Admin Machine Key Stored in Secret Manager	OUT:runbook					high	Still OUT:runbook under corrected criterion: bootstrap secret lifecycle; legacy GSM name renamed, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Backend MachineKey Lifecycle Tied to Zitadel-Side Identity	OUT:runbook					high	Still OUT:runbook under corrected criterion: GSM naming/rotation lifecycle tied to legacy incident, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Masterkey Generated Once and Stored Immutably	OUT:runbook					high	Still OUT:runbook under corrected criterion: masterkey generation/storage is an operational secrets constraint, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Resilient Scheduling on Shared Spot Node Pool	OUT:runbook					high	Still OUT:runbook under corrected criterion: pod scheduling/PDB posture is operational resilience, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	GSM Naming Convention for Zitadel MachineKey Credentials	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: GSM secret naming convention is an infra naming decision, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Per-Environment Overlay Topology	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Kustomize overlay topology is deployment structure, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Single Unified Zitadel Class Across All Environments	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Pulumi class structure is IaC code organization, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Per-Environment Configuration Values Sourced From Env-Keyed Map	OUT:lint					high	Still OUT:lint under corrected criterion: env-keyed config-map convention is an IaC coding convention, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Backend MachineUser Lives in Product Org Across All Environments	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Zitadel org/MachineUser placement is a security architecture decision, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Cost Guardrails and Observability Applied to All Environments	OUT:runbook					high	Still OUT:runbook under corrected criterion: monitoring/budget provisioning is operational, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Zitadel Deployment Rendered by Official Helm Chart	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: Helm chart rendering choice is a deployment technology decision, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Login V2 UI Routes Outbound Calls Via Cluster-Internal Service Using CUSTOM_REQUEST_HEADERS	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: outbound header routing for in-cluster calls is infra config, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Zitadel Version Upgrades Applied by Pinned-Tag Edit with Boot-Time Migration and Post-Upgrade Verification	OUT:runbook					high	Still OUT:runbook under corrected criterion: version upgrade procedure is an operational runbook item, (infra/ops/lint mechanics, not what the product does)
zitadel-self-hosted-deployment	Outbound HTTP Client Permits In-Cluster Webhook Targets While Retaining SSRF Protection	OUT:design-doc					high	Still OUT:design-doc under corrected criterion: SSRF deny-list CIDR configuration is infra security config, (infra/ops/lint mechanics, not what the product does)
