old_spec	old_req_name	disposition	target_path	new_req_name	merge_group	rewrite_flags	confidence	rationale
cube-css-modern-css-rules	`cube/prefer-color-mix` recommends `color-mix()` for derived colors	OUT:lint					high	custom Stylelint plugin rule for CSS authoring style; convention, not runtime product behavior
dev-db-access	A Cloud SQL Auth Proxy Deployment SHALL exist in the dev cluster	OUT:runbook					high	developer/Claude-Code-agent local DB access operational procedure (proxy pod, port-forward, AGENTS.md pointer, IAM reuse); not product API/UI
dev-db-access	Local DB access SHALL be established via kubectl port-forward	OUT:runbook					high	developer/Claude-Code-agent local DB access operational procedure (proxy pod, port-forward, AGENTS.md pointer, IAM reuse); not product API/UI
dev-db-access	Dev DB access procedure SHALL be discoverable from backend/AGENTS.md	OUT:runbook					high	developer/Claude-Code-agent local DB access operational procedure (proxy pod, port-forward, AGENTS.md pointer, IAM reuse); not product API/UI
dev-db-access	Dev DB access SHALL use existing IAM permissions with no new service accounts	OUT:runbook					high	developer/Claude-Code-agent local DB access operational procedure (proxy pod, port-forward, AGENTS.md pointer, IAM reuse); not product API/UI
entity-test-coverage	isHypeMatched exhaustive coverage	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	hasFollow boundary cases	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	normalizeStep full legacy mapping	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	translationKey coverage	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	codeToHome boundary cases	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	bytesToHex zero-padding	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	bytesToDecimal multi-byte	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	uuidToFieldElement robustness	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	artistHue empty string	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	artistHueFromColorProfile dominantHue zero	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	HYPE_TIERS completeness	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	HYPE_ORDER and LANE_ORDER completeness	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	Interface Possible errors completeness	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	Implementation error code consistency	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	Error code semantic correctness	NEEDS_HUMAN					medium	defines a cross-cutting API error-code contract (JSON decode->Internal, invalid input->InvalidArgument, unreachable dependency->Unavailable) applied uniformly across all infrastructure implementations; affects what gRPC/Connect code every client receives, but has no single entity/usecase home like 'global rate limiting' example
entity-test-coverage	Error path test coverage	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	Infrastructure test go-tester compliance	OUT:lint					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
entity-test-coverage	SafePredictor interface in entity layer	OUT:design-doc					high	unit-test coverage mandate for a specific frontend mapping/helper function; testing convention, not itself the product's entity/API spec
frontend-observability	OpenTelemetry Browser SDK Integration	OUT:design-doc					high	OTel browser tracing/log-sink telemetry infra; observability plumbing explicitly excluded by criterion
frontend-observability	Connect-RPC Error Instrumentation	OUT:design-doc					medium	core of requirement is OTEL span creation/attributes on RPC calls (telemetry, OUT); the one user-visible thread (error forwarded to ErrorBoundaryService) restates existing error-banner/inline-error UI behavior rather than defining it here, so no new product behavior to re-home
frontend-observability	ILogger OpenTelemetry Sink	OUT:design-doc					high	OTel browser tracing/log-sink telemetry infra; observability plumbing explicitly excluded by criterion
gke-standard-infrastructure	Standard zonal GKE cluster for dev	OUT:design-doc					high	GKE cluster-mode/topology provisioning decision for dev; infra, not product API/UI
m3-design-tokens	Color roles with guaranteed on-color pairing	NEEDS_HUMAN					medium	cross-cutting site-wide design-token layer (contrast pairing, hover/focus/selected state-layer feedback, motion feel, RTL-safe shape, tonal depth) that every fan-facing surface consumes; this is genuine UI behavior a user observes/depends on, not a lint rule -- but vocabulary.tsv has no target_path for a cross-cutting design-token/design-system component (only per-route/per-surface ui/* entries exist), so no valid KEEP target can be assigned without inventing one
m3-design-tokens	State-layer opacity scale	NEEDS_HUMAN					medium	cross-cutting site-wide design-token layer (contrast pairing, hover/focus/selected state-layer feedback, motion feel, RTL-safe shape, tonal depth) that every fan-facing surface consumes; this is genuine UI behavior a user observes/depends on, not a lint rule -- but vocabulary.tsv has no target_path for a cross-cutting design-token/design-system component (only per-route/per-surface ui/* entries exist), so no valid KEEP target can be assigned without inventing one
m3-design-tokens	Motion tokens split by property class	NEEDS_HUMAN					medium	cross-cutting site-wide design-token layer (contrast pairing, hover/focus/selected state-layer feedback, motion feel, RTL-safe shape, tonal depth) that every fan-facing surface consumes; this is genuine UI behavior a user observes/depends on, not a lint rule -- but vocabulary.tsv has no target_path for a cross-cutting design-token/design-system component (only per-route/per-surface ui/* entries exist), so no valid KEEP target can be assigned without inventing one
m3-design-tokens	Shape roles including expressive steps	NEEDS_HUMAN					medium	cross-cutting site-wide design-token layer (contrast pairing, hover/focus/selected state-layer feedback, motion feel, RTL-safe shape, tonal depth) that every fan-facing surface consumes; this is genuine UI behavior a user observes/depends on, not a lint rule -- but vocabulary.tsv has no target_path for a cross-cutting design-token/design-system component (only per-route/per-surface ui/* entries exist), so no valid KEEP target can be assigned without inventing one
m3-design-tokens	Tonal surface-container tiers	NEEDS_HUMAN					medium	cross-cutting site-wide design-token layer (contrast pairing, hover/focus/selected state-layer feedback, motion feel, RTL-safe shape, tonal depth) that every fan-facing surface consumes; this is genuine UI behavior a user observes/depends on, not a lint rule -- but vocabulary.tsv has no target_path for a cross-cutting design-token/design-system component (only per-route/per-surface ui/* entries exist), so no valid KEEP target can be assigned without inventing one
otel-collector-deployment	OTel Collector Kubernetes Deployment	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	Workload Identity for Cloud Trace Authentication	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	Backend Trace Export Configuration	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	Cost-Optimized Resource Configuration	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	ArgoCD GitOps Management	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	Filter rule scope is documented in the ConfigMap	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-collector-deployment	Metric ingest volume is observable	OUT:runbook					high	OTel Collector Kubernetes deployment/metrics-filter pipeline; observability plumbing explicitly excluded by criterion
otel-sdk-configuration	Environment-aware trace sampling	OUT:design-doc					high	OTel sampler ratio configuration; telemetry/performance-only implementation choice
prod-environment-bootstrap	Prod GKE cluster SHALL be an Autopilot regional cluster in asia-northeast2	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod GKE cluster SHALL enable Dataplane V2	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod GKE cluster SHALL encrypt Kubernetes Secrets via Cloud KMS (etcd CMEK)	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod project SHALL host the Cloud KMS keyring and key for etcd CMEK	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod GKE cluster SHALL use the same secondary IP CIDR plan as dev	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod cluster SHALL NOT enable Confidential GKE Nodes at cluster level	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod cluster SHALL bound Google Managed Service for Prometheus (GMP) cost via disabled application auto-monitoring	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Workload Pods SHALL request Spot scheduling via the `cloud.google.com/gke-spot` label	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod GCP project SHALL host the same peripheral GCP resources as dev	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Initial prod Pulumi deploy SHALL be manual-triggered	OUT:runbook					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod public DNS SHALL be managed entirely by Cloudflare, with apex A record bound to the shared GKE Gateway static IP	OUT:design-doc					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod backend ConfigMaps SHALL reference the mainnet ticket SBT contract	OUT:runbook					medium	prod deployment-config correctness constraint (don't ship the zero-address placeholder); the referenced product behavior itself (zero address disables ticket-minting RPCs) is an existing backend/entity invariant defined elsewhere, not created by this requirement
prod-environment-bootstrap	Prod VAPID public key SHALL match the GSM-stored private key	OUT:runbook					medium	prod bootstrap config-consistency constraint across two independently reconciled stores (ArgoCD configmap vs ESO-synced GSM secret); the push-delivery contract itself belongs to the existing push infrastructure spec, not created here
prod-environment-bootstrap	Prod blockchain ESC values SHALL reference mainnet	OUT:runbook					high	prod cluster/network/DNS/config bootstrap decision; infra provisioning or environment-specific config constraint, not a reusable product API/UI spec
prod-environment-bootstrap	Prod admin Google sub SHALL be issued by the prod OAuth client	OUT:runbook					medium	one-time operational bootstrap of a single named admin's IdP-linking value for the prod environment; the general Google-sub-to-HumanUser linking behavior is Zitadel's own product behavior, not defined or owned by this requirement
secret-management	GCP Secret Manager provisioning	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	IAM access control for secrets	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	External Secrets Operator deployment	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	ClusterSecretStore configuration	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	ExternalSecret for backend secrets	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	Backend Deployment secret consumption	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	Postmark Server API Token in Pulumi ESC	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
secret-management	Secret rotation propagation	OUT:runbook					high	GCP Secret Manager / External Secrets Operator secret-delivery plumbing; infra, not product API/UI
storybook-component-testing	Presentational components have isolated stories	OUT:lint					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
storybook-component-testing	Component stories run as tests in CI	OUT:runbook					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
storybook-component-testing	Accessibility checks run on component stories	OUT:runbook					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
storybook-component-testing	Component-level visual regression detects unintended changes	OUT:runbook					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
storybook-component-testing	A single visual-regression pipeline is maintained	OUT:runbook					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
storybook-component-testing	Unit and component test suites are isolated but jointly gated	OUT:runbook					high	Storybook/CI test-harness mechanics; testing-process convention, not itself the product's UI behavior spec
unified-check-interface	Makefile with standard targets in every repo	OUT:delete					high	cross-repo Makefile/CI tooling convention; no lasting product value
unified-check-interface	CI workflows use Makefile targets	OUT:delete					high	cross-repo Makefile/CI tooling convention; no lasting product value
zitadel-observability	Alert on Zitadel API request latency p99	OUT:runbook					high	Cloud Monitoring alert/dashboard/CronJob/runbook for ops incident response; observability plumbing and runbook, not product API/UI
zitadel-observability	Alert on backend JWT validation error rate	OUT:runbook					high	Cloud Monitoring alert/dashboard/CronJob/runbook for ops incident response; observability plumbing and runbook, not product API/UI
zitadel-observability	Cloud SQL connection-pool dashboard panel for Zitadel database	OUT:runbook					high	Cloud Monitoring alert/dashboard/CronJob/runbook for ops incident response; observability plumbing and runbook, not product API/UI
zitadel-observability	Weekly Zitadel API restart CronJob in dev	OUT:runbook					high	Cloud Monitoring alert/dashboard/CronJob/runbook for ops incident response; observability plumbing and runbook, not product API/UI
zitadel-observability	Operator runbook for the Zitadel hang incident shape	OUT:runbook					high	Cloud Monitoring alert/dashboard/CronJob/runbook for ops incident response; observability plumbing and runbook, not product API/UI
